raceId,year,round,circuitRef,circuit_type,circuit_type_num,driverId,grid,rank,position,positionOrder,time,new_time_seconds,stop,laps,constructorId,cumulative_time_seconds,Race_Circuit,Street_Circuit,Road_Circuit
999,2018,11,hockenheimring,race circuit,3,825,5,10,11,11,+34.919,34.919,2,67,210,5994.6810000000005,1,0,0
999,2018,11,hockenheimring,race circuit,3,825,5,10,11,11,+34.919,34.919,3,67,210,6029.6,1,0,0
999,2018,11,hockenheimring,race circuit,3,832,8,7,12,12,+43.069,43.069,1,67,4,6072.669,1,0,0
999,2018,11,hockenheimring,race circuit,3,832,8,7,12,12,+43.069,43.069,2,67,4,6115.738,1,0,0
999,2018,11,hockenheimring,race circuit,3,832,8,7,12,12,+43.069,43.069,3,67,4,6158.807000000001,1,0,0
999,2018,11,hockenheimring,race circuit,3,838,19,8,13,13,+46.617,46.617,1,67,1,6205.424,1,0,0
999,2018,11,hockenheimring,race circuit,3,838,19,8,13,13,+46.617,46.617,2,67,1,6252.041,1,0,0
1000,2018,12,hungaroring,race circuit,3,1,1,4,1,1,1:37:16.427,5836.427,1,70,131,5836.427,1,0,0
1000,2018,12,hungaroring,race circuit,3,20,4,2,2,2,+17.123,17.123,1,70,6,5853.549999999999,1,0,0
1000,2018,12,hungaroring,race circuit,3,8,3,3,3,3,+20.101,20.101,1,70,6,5873.651,1,0,0
1000,2018,12,hungaroring,race circuit,3,8,3,3,3,3,+20.101,20.101,2,70,6,5893.7519999999995,1,0,0
1000,2018,12,hungaroring,race circuit,3,817,12,1,4,4,+46.419,46.419,1,70,9,5940.170999999999,1,0,0
1000,2018,12,hungaroring,race circuit,3,822,2,8,5,5,+50.000,50.0,1,70,131,5990.170999999999,1,0,0
1000,2018,12,hungaroring,race circuit,3,842,6,7,6,6,+1:13.273,73.273,1,70,5,6063.4439999999995,1,0,0
1001,2018,13,spa,street circuit,2,20,2,2,1,1,1:23:34.476,5014.476000000001,1,44,6,5014.476000000001,0,1,0
1001,2018,13,spa,street circuit,2,20,2,2,1,1,1:23:34.476,5014.476000000001,2,44,6,10028.952000000001,0,1,0
1001,2018,13,spa,street circuit,2,1,1,3,2,2,+11.061,11.061,1,44,131,10040.013,0,1,0
1001,2018,13,spa,street circuit,2,1,1,3,2,2,+11.061,11.061,2,44,131,10051.074,0,1,0
1001,2018,13,spa,street circuit,2,830,7,4,3,3,+31.372,31.372,1,44,9,10082.446000000002,0,1,0
1001,2018,13,spa,street circuit,2,830,7,4,3,3,+31.372,31.372,2,44,9,10113.818000000001,0,1,0
1001,2018,13,spa,street circuit,2,822,19,1,4,4,+1:03.605,63.605,1,44,131,10177.423,0,1,0
1001,2018,13,spa,street circuit,2,822,19,1,4,4,+1:03.605,63.605,2,44,131,10241.028,0,1,0
1001,2018,13,spa,street circuit,2,822,19,1,4,4,+1:03.605,63.605,3,44,131,10304.633000000002,0,1,0
1001,2018,13,spa,street circuit,2,815,4,7,5,5,+1:11.023,71.023,1,44,10,10375.656,0,1,0
1001,2018,13,spa,street circuit,2,815,4,7,5,5,+1:11.023,71.023,2,44,10,10446.679000000002,0,1,0
1001,2018,13,spa,street circuit,2,839,3,6,6,6,+1:19.520,79.52,1,44,10,10526.199,0,1,0
1001,2018,13,spa,street circuit,2,839,3,6,6,6,+1:19.520,79.52,2,44,10,10605.719000000001,0,1,0
1001,2018,13,spa,street circuit,2,154,5,8,7,7,+1:25.953,85.953,1,44,210,10691.672,0,1,0
1001,2018,13,spa,street circuit,2,154,5,8,7,7,+1:25.953,85.953,2,44,210,10777.625000000002,0,1,0
1001,2018,13,spa,street circuit,2,825,9,5,8,8,+1:27.639,87.639,1,44,210,10865.264000000001,0,1,0
1001,2018,13,spa,street circuit,2,825,9,5,8,8,+1:27.639,87.639,2,44,210,10952.903,0,1,0
1001,2018,13,spa,street circuit,2,842,10,9,9,9,+1:45.892,105.892,1,44,5,11058.795000000002,0,1,0
1001,2018,13,spa,street circuit,2,842,10,9,9,9,+1:45.892,105.892,2,44,5,11164.687000000002,0,1,0
1002,2018,14,monza,race circuit,3,1,3,1,1,1,1:16:54.484,4614.484,1,53,131,4614.484,1,0,0
1002,2018,14,monza,race circuit,3,8,1,4,2,2,+8.705,8.705,1,53,6,4623.189,1,0,0
1002,2018,14,monza,race circuit,3,822,4,3,3,3,+14.066,14.066,1,53,131,4637.255,1,0,0
1002,2018,14,monza,race circuit,3,20,2,2,4,4,+16.151,16.151,1,53,6,4653.406,1,0,0
1002,2018,14,monza,race circuit,3,20,2,2,4,4,+16.151,16.151,2,53,6,4669.557000000001,1,0,0
1002,2018,14,monza,race circuit,3,830,5,6,5,5,+18.208,18.208,1,53,9,4687.765,1,0,0
1002,2018,14,monza,race circuit,3,839,8,12,6,6,+57.761,57.761,1,53,10,4745.526000000001,1,0,0
1002,2018,14,monza,race circuit,3,815,14,11,7,7,+58.678,58.678,1,53,10,4804.204000000001,1,0,0
1002,2018,14,monza,race circuit,3,832,7,5,8,8,+1:18.140,78.14,1,53,4,4882.344,1,0,0
1003,2018,15,marina_bay,street circuit,2,830,2,5,2,2,+8.961,8.961,1,61,9,6680.572,0,1,0
1003,2018,15,marina_bay,street circuit,2,20,3,6,3,3,+39.984,39.984,1,61,6,6720.556,0,1,0
1003,2018,15,marina_bay,street circuit,2,822,4,8,4,4,+51.930,51.93,1,61,131,6772.486,0,1,0
1003,2018,15,marina_bay,street circuit,2,8,5,7,5,5,+53.001,53.001,1,61,6,6825.487,0,1,0
1003,2018,15,marina_bay,street circuit,2,817,6,3,6,6,+53.982,53.982,1,61,9,6879.469,0,1,0
1003,2018,15,marina_bay,street circuit,2,4,11,4,7,7,+1:43.001,103.001,1,61,1,6982.47,0,1,0
1004,2018,16,sochi,race circuit,3,1,2,2,1,1,1:27:25.181,5245.1810000000005,1,53,131,5245.1810000000005,1,0,0
1004,2018,16,sochi,race circuit,3,822,1,1,2,2,+2.545,2.545,1,53,131,5247.726000000001,1,0,0
1004,2018,16,sochi,race circuit,3,20,3,3,3,3,+7.487,7.487,1,53,6,5255.213000000001,1,0,0
1004,2018,16,sochi,race circuit,3,8,4,6,4,4,+16.543,16.543,1,53,6,5271.756,1,0,0
1004,2018,16,sochi,race circuit,3,830,19,4,5,5,+31.016,31.016,1,53,9,5302.772000000001,1,0,0
1004,2018,16,sochi,race circuit,3,817,18,5,6,6,+1:20.451,80.451,1,53,9,5383.223000000001,1,0,0
1004,2018,16,sochi,race circuit,3,844,7,9,7,7,+1:38.390,98.39,1,53,15,5481.613,1,0,0
1005,2018,17,suzuka,race circuit,3,1,1,2,1,1,1:27:17.062,5237.062,1,53,131,5237.062,1,0,0
1005,2018,17,suzuka,race circuit,3,822,2,3,2,2,+12.919,12.919,1,53,131,5249.981,1,0,0
1005,2018,17,suzuka,race circuit,3,830,3,6,3,3,+14.295,14.295,1,53,9,5264.276,1,0,0
1005,2018,17,suzuka,race circuit,3,817,15,4,4,4,+19.495,19.495,1,53,9,5283.771,1,0,0
1005,2018,17,suzuka,race circuit,3,8,4,12,5,5,+50.998,50.998,1,53,6,5334.769,1,0,0
1005,2018,17,suzuka,race circuit,3,20,8,1,6,6,+1:09.873,69.873,1,53,6,5404.642,1,0,0
1005,2018,17,suzuka,race circuit,3,815,9,9,7,7,+1:19.379,79.379,1,53,10,5484.021,1,0,0
1005,2018,17,suzuka,race circuit,3,154,5,15,8,8,+1:27.198,87.19800000000001,1,53,210,5571.219,1,0,0
1005,2018,17,suzuka,race circuit,3,839,11,14,9,9,+1:28.055,88.055,1,53,10,5659.274,1,0,0
1006,2018,18,americas,race circuit,3,8,2,5,1,1,1:34:18.643,5658.643,1,56,6,5658.643,1,0,0
1006,2018,18,americas,race circuit,3,830,18,2,2,2,+1.281,1.281,1,56,9,5659.924,1,0,0
1006,2018,18,americas,race circuit,3,1,1,1,3,3,+2.342,2.342,1,56,131,5662.266,1,0,0
1006,2018,18,americas,race circuit,3,1,1,1,3,3,+2.342,2.342,2,56,131,5664.608,1,0,0
1006,2018,18,americas,race circuit,3,20,5,3,4,4,+18.222,18.222,1,56,6,5682.83,1,0,0
1006,2018,18,americas,race circuit,3,822,3,4,5,5,+24.744,24.744,1,56,131,5707.574,1,0,0
1006,2018,18,americas,race circuit,3,807,7,8,6,6,+1:27.210,87.21000000000001,1,56,4,5794.784,1,0,0
1006,2018,18,americas,race circuit,3,832,11,11,7,7,+1:34.994,94.994,1,56,4,5889.778,1,0,0
1006,2018,18,americas,race circuit,3,815,10,13,8,8,+1:41.080,101.08,1,56,10,5990.858,1,0,0
1007,2018,19,rodriguez,street circuit,2,20,4,4,2,2,+17.316,17.316,1,71,6,11835.018000000002,0,1,0
1007,2018,19,rodriguez,street circuit,2,20,4,4,2,2,+17.316,17.316,2,71,6,11852.334,0,1,0
1007,2018,19,rodriguez,street circuit,2,8,6,5,3,3,+49.914,49.914,1,71,6,11902.248000000001,0,1,0
1007,2018,19,rodriguez,street circuit,2,1,3,8,4,4,+1:18.738,78.738,1,71,131,11980.986,0,1,0
1007,2018,19,rodriguez,street circuit,2,1,3,8,4,4,+1:18.738,78.738,2,71,131,12059.724000000002,0,1,0
1008,2018,20,interlagos,street circuit,2,1,1,7,1,1,1:27:09.066,5229.066,1,71,131,5229.066,0,1,0
1008,2018,20,interlagos,street circuit,2,830,5,4,2,2,+1.469,1.469,1,71,9,5230.535,0,1,0
1008,2018,20,interlagos,street circuit,2,8,4,6,3,3,+4.764,4.764,1,71,6,5235.299,0,1,0
1008,2018,20,interlagos,street circuit,2,817,11,3,4,4,+5.193,5.193,1,71,9,5240.492,0,1,0
1008,2018,20,interlagos,street circuit,2,822,3,1,5,5,+22.943,22.943,1,71,131,5263.4349999999995,0,1,0
1008,2018,20,interlagos,street circuit,2,822,3,1,5,5,+22.943,22.943,2,71,131,5286.378,0,1,0
1008,2018,20,interlagos,street circuit,2,20,2,2,6,6,+26.997,26.997,1,71,6,5313.375,0,1,0
1008,2018,20,interlagos,street circuit,2,20,2,2,6,6,+26.997,26.997,2,71,6,5340.371999999999,0,1,0
1008,2018,20,interlagos,street circuit,2,844,7,8,7,7,+44.199,44.199,1,71,15,5384.571,0,1,0
1008,2018,20,interlagos,street circuit,2,154,8,12,8,8,+51.230,51.23,1,71,210,5435.8009999999995,0,1,0
1008,2018,20,interlagos,street circuit,2,825,10,10,9,9,+52.857,52.857,1,71,210,5488.657999999999,0,1,0
1009,2018,21,yas_marina,race circuit,3,20,3,1,2,2,+2.581,2.581,1,55,6,5982.963,1,0,0
1009,2018,21,yas_marina,race circuit,3,830,6,6,3,3,+12.706,12.706,1,55,9,5995.669,1,0,0
1009,2018,21,yas_marina,race circuit,3,817,5,3,4,4,+15.379,15.379,1,55,9,6011.048,1,0,0
1009,2018,21,yas_marina,race circuit,3,822,2,2,5,5,+47.957,47.957,1,55,131,6059.004999999999,1,0,0
1009,2018,21,yas_marina,race circuit,3,822,2,2,5,5,+47.957,47.957,2,55,131,6106.9619999999995,1,0,0
1009,2018,21,yas_marina,race circuit,3,832,11,4,6,6,+1:12.548,72.548,1,55,4,6179.509999999999,1,0,0
1009,2018,21,yas_marina,race circuit,3,844,8,10,7,7,+1:30.789,90.789,1,55,15,6270.299,1,0,0
1009,2018,21,yas_marina,race circuit,3,815,14,8,8,8,+1:31.275,91.275,1,55,10,6361.574,1,0,0
1010,2019,1,albert_park,street circuit,2,822,2,1,1,1,1:25:27.325,5127.325,1,58,131,5127.325,0,1,0
1010,2019,1,albert_park,street circuit,2,1,1,2,2,2,+20.886,20.886,1,58,131,5148.211,0,1,0
1010,2019,1,albert_park,street circuit,2,830,4,3,3,3,+22.520,22.52,1,58,9,5170.731,0,1,0
1010,2019,1,albert_park,street circuit,2,20,3,8,4,4,+57.109,57.109,1,58,6,5227.84,0,1,0
1010,2019,1,albert_park,street circuit,2,844,5,4,5,5,+58.203,58.203,1,58,6,5286.043,0,1,0
1010,2019,1,albert_park,street circuit,2,825,7,9,6,6,+1:27.156,87.156,1,58,210,5373.199,0,1,0
1011,2019,2,bahrain,race circuit,3,1,3,2,1,1,1:34:21.295,5661.295,1,57,131,5661.295,1,0,0
1011,2019,2,bahrain,race circuit,3,1,3,2,1,1,1:34:21.295,5661.295,2,57,131,11322.59,1,0,0
1011,2019,2,bahrain,race circuit,3,822,4,3,2,2,+2.980,2.98,1,57,131,11325.57,1,0,0
1011,2019,2,bahrain,race circuit,3,822,4,3,2,2,+2.980,2.98,2,57,131,11328.55,1,0,0
1011,2019,2,bahrain,race circuit,3,844,1,1,3,3,+6.131,6.131,1,57,6,11334.681,1,0,0
1011,2019,2,bahrain,race circuit,3,844,1,1,3,3,+6.131,6.131,2,57,6,11340.812,1,0,0
1011,2019,2,bahrain,race circuit,3,830,5,9,4,4,+6.408,6.408,1,57,9,11347.22,1,0,0
1011,2019,2,bahrain,race circuit,3,830,5,9,4,4,+6.408,6.408,2,57,9,11353.628,1,0,0
1011,2019,2,bahrain,race circuit,3,20,2,4,5,5,+36.068,36.068,1,57,6,11389.696,1,0,0
1011,2019,2,bahrain,race circuit,3,20,2,4,5,5,+36.068,36.068,2,57,6,11425.764000000001,1,0,0
1011,2019,2,bahrain,race circuit,3,20,2,4,5,5,+36.068,36.068,3,57,6,11461.832,1,0,0
1011,2019,2,bahrain,race circuit,3,846,9,12,6,6,+45.754,45.754,1,57,1,11507.586,1,0,0
1011,2019,2,bahrain,race circuit,3,846,9,12,6,6,+45.754,45.754,2,57,1,11553.34,1,0,0
1011,2019,2,bahrain,race circuit,3,8,8,11,7,7,+47.470,47.47,1,57,51,11600.81,1,0,0
1011,2019,2,bahrain,race circuit,3,8,8,11,7,7,+47.470,47.47,2,57,51,11648.28,1,0,0
1011,2019,2,bahrain,race circuit,3,842,13,8,8,8,+58.094,58.094,1,57,9,11706.374,1,0,0
1011,2019,2,bahrain,race circuit,3,842,13,8,8,8,+58.094,58.094,2,57,9,11764.468,1,0,0
1011,2019,2,bahrain,race circuit,3,848,12,16,9,9,+1:02.697,62.697,1,57,5,11827.165,1,0,0
1011,2019,2,bahrain,race circuit,3,848,12,16,9,9,+1:02.697,62.697,2,57,5,11889.862000000001,1,0,0
1011,2019,2,bahrain,race circuit,3,815,14,14,10,10,+1:03.696,63.696,1,57,211,11953.558,1,0,0
1011,2019,2,bahrain,race circuit,3,815,14,14,10,10,+1:03.696,63.696,2,57,211,12017.254,1,0,0
1011,2019,2,bahrain,race circuit,3,841,16,7,11,11,+1:04.599,64.599,1,57,51,12081.853000000001,1,0,0
1011,2019,2,bahrain,race circuit,3,841,16,7,11,11,+1:04.599,64.599,2,57,51,12146.452,1,0,0
1012,2019,3,shanghai,race circuit,3,1,2,5,1,1,1:32:06.350,5526.35,1,56,131,5526.35,1,0,0
1012,2019,3,shanghai,race circuit,3,1,2,5,1,1,1:32:06.350,5526.35,2,56,131,11052.7,1,0,0
1012,2019,3,shanghai,race circuit,3,822,1,4,2,2,+6.552,6.552,1,56,131,11059.252,1,0,0
1012,2019,3,shanghai,race circuit,3,822,1,4,2,2,+6.552,6.552,2,56,131,11065.804,1,0,0
1012,2019,3,shanghai,race circuit,3,20,3,2,3,3,+13.774,13.774,1,56,6,11079.578000000001,1,0,0
1012,2019,3,shanghai,race circuit,3,20,3,2,3,3,+13.774,13.774,2,56,6,11093.352,1,0,0
1012,2019,3,shanghai,race circuit,3,830,5,6,4,4,+27.627,27.627,1,56,9,11120.979000000001,1,0,0
1012,2019,3,shanghai,race circuit,3,830,5,6,4,4,+27.627,27.627,2,56,9,11148.606000000002,1,0,0
1012,2019,3,shanghai,race circuit,3,844,4,3,5,5,+31.276,31.276,1,56,6,11179.882000000001,1,0,0
1012,2019,3,shanghai,race circuit,3,844,4,3,5,5,+31.276,31.276,2,56,6,11211.158000000001,1,0,0
1012,2019,3,shanghai,race circuit,3,842,6,1,6,6,+1:29.307,89.307,1,56,9,11300.465,1,0,0
1012,2019,3,shanghai,race circuit,3,842,6,1,6,6,+1:29.307,89.307,2,56,9,11389.772,1,0,0
1012,2019,3,shanghai,race circuit,3,842,6,1,6,6,+1:29.307,89.307,3,56,9,11479.079000000002,1,0,0
1013,2019,4,baku,race circuit,3,822,1,2,1,1,1:31:52.942,5512.942,1,51,131,5512.942,1,0,0
1013,2019,4,baku,race circuit,3,1,2,3,2,2,+1.524,1.524,1,51,131,5514.466,1,0,0
1013,2019,4,baku,race circuit,3,20,3,4,3,3,+11.739,11.739,1,51,6,5526.205,1,0,0
1013,2019,4,baku,race circuit,3,830,4,5,4,4,+17.493,17.493,1,51,9,5543.698,1,0,0
1013,2019,4,baku,race circuit,3,844,8,1,5,5,+1:09.107,69.107,1,51,6,5612.805,1,0,0
1013,2019,4,baku,race circuit,3,844,8,1,5,5,+1:09.107,69.107,2,51,6,5681.912,1,0,0
1013,2019,4,baku,race circuit,3,815,5,7,6,6,+1:16.416,76.416,1,51,211,5758.328,1,0,0
1013,2019,4,baku,race circuit,3,832,9,10,7,7,+1:23.826,83.826,1,51,1,5842.154,1,0,0
1013,2019,4,baku,race circuit,3,846,7,6,8,8,+1:40.268,100.268,1,51,1,5942.422,1,0,0
1013,2019,4,baku,race circuit,3,846,7,6,8,8,+1:40.268,100.268,2,51,1,6042.69,1,0,0
1013,2019,4,baku,race circuit,3,840,13,12,9,9,+1:43.816,103.816,1,51,211,6146.506,1,0,0
1015,2019,6,monaco,street circuit,2,20,4,9,2,2,+2.602,2.602,1,78,6,6211.039,0,1,0
1015,2019,6,monaco,street circuit,2,822,2,2,3,3,+3.162,3.162,1,78,131,6214.201,0,1,0
1015,2019,6,monaco,street circuit,2,822,2,2,3,3,+3.162,3.162,2,78,131,6217.363,0,1,0
1015,2019,6,monaco,street circuit,2,830,3,7,4,4,+5.537,5.537,1,78,9,6222.9,0,1,0
1015,2019,6,monaco,street circuit,2,842,8,1,5,5,+9.946,9.946,1,78,9,6232.846,0,1,0
1015,2019,6,monaco,street circuit,2,842,8,1,5,5,+9.946,9.946,2,78,9,6242.7919999999995,0,1,0
1015,2019,6,monaco,street circuit,2,832,9,5,6,6,+53.454,53.454,1,78,1,6296.246,0,1,0
1015,2019,6,monaco,street circuit,2,826,7,10,7,7,+54.574,54.574,1,78,5,6350.82,0,1,0
1015,2019,6,monaco,street circuit,2,848,10,3,8,8,+55.200,55.2,1,78,5,6406.0199999999995,0,1,0
1015,2019,6,monaco,street circuit,2,817,6,4,9,9,+1:00.894,60.894,1,78,4,6466.914,0,1,0
1015,2019,6,monaco,street circuit,2,154,13,16,10,10,+1:01.034,61.034,1,78,210,6527.948,0,1,0
1015,2019,6,monaco,street circuit,2,846,12,13,11,11,+1:06.801,66.801,1,78,1,6594.749,0,1,0
1016,2019,7,villeneuve,race circuit,3,1,2,4,1,1,1:29:07.084,5347.084,1,70,131,5347.084,1,0,0
1016,2019,7,villeneuve,race circuit,3,20,1,5,2,2,+3.658,3.658,1,70,6,5350.742,1,0,0
1016,2019,7,villeneuve,race circuit,3,844,3,2,3,3,+4.696,4.696,1,70,6,5355.438,1,0,0
1016,2019,7,villeneuve,race circuit,3,822,6,1,4,4,+51.043,51.043,1,70,131,5406.481,1,0,0
1016,2019,7,villeneuve,race circuit,3,822,6,1,4,4,+51.043,51.043,2,70,131,5457.523999999999,1,0,0
1016,2019,7,villeneuve,race circuit,3,830,9,3,5,5,+57.655,57.655,1,70,9,5515.179,1,0,0
1017,2019,8,ricard,race circuit,3,1,1,2,1,1,1:24:31.198,5071.198,1,53,131,5071.198,1,0,0
1017,2019,8,ricard,race circuit,3,822,2,3,2,2,+18.056,18.056,1,53,131,5089.254,1,0,0
1017,2019,8,ricard,race circuit,3,844,3,4,3,3,+18.985,18.985,1,53,6,5108.2390000000005,1,0,0
1017,2019,8,ricard,race circuit,3,830,4,5,4,4,+34.905,34.905,1,53,9,5143.144,1,0,0
1017,2019,8,ricard,race circuit,3,20,7,1,5,5,+1:02.796,62.796,1,53,6,5205.9400000000005,1,0,0
1017,2019,8,ricard,race circuit,3,20,7,1,5,5,+1:02.796,62.796,2,53,6,5268.736,1,0,0
1017,2019,8,ricard,race circuit,3,832,6,6,6,6,+1:35.462,95.462,1,53,1,5364.198,1,0,0
1018,2019,9,red_bull_ring,race circuit,3,830,2,1,1,1,1:22:01.822,4921.822,1,71,9,4921.822,1,0,0
1018,2019,9,red_bull_ring,race circuit,3,844,1,3,2,2,+2.724,2.724,1,71,6,4924.546,1,0,0
1018,2019,9,red_bull_ring,race circuit,3,822,3,7,3,3,+18.960,18.96,1,71,131,4943.506,1,0,0
1018,2019,9,red_bull_ring,race circuit,3,20,9,2,4,4,+19.610,19.61,1,71,6,4963.116,1,0,0
1018,2019,9,red_bull_ring,race circuit,3,20,9,2,4,4,+19.610,19.61,2,71,6,4982.726000000001,1,0,0
1018,2019,9,red_bull_ring,race circuit,3,1,4,5,5,5,+22.805,22.805,1,71,131,5005.531,1,0,0
1019,2019,10,silverstone,race circuit,3,1,2,1,1,1,1:21:08.452,4868.452,1,52,131,4868.452,1,0,0
1019,2019,10,silverstone,race circuit,3,822,1,2,2,2,+24.928,24.928,1,52,131,4893.38,1,0,0
1019,2019,10,silverstone,race circuit,3,822,1,2,2,2,+24.928,24.928,2,52,131,4918.308,1,0,0
1019,2019,10,silverstone,race circuit,3,844,3,5,3,3,+30.117,30.117,1,52,6,4948.425,1,0,0
1019,2019,10,silverstone,race circuit,3,844,3,5,3,3,+30.117,30.117,2,52,6,4978.542,1,0,0
1019,2019,10,silverstone,race circuit,3,842,5,8,4,4,+34.692,34.692,1,52,9,5013.234,1,0,0
1019,2019,10,silverstone,race circuit,3,830,4,4,5,5,+39.458,39.458,1,52,9,5052.692,1,0,0
1019,2019,10,silverstone,race circuit,3,830,4,4,5,5,+39.458,39.458,2,52,9,5092.150000000001,1,0,0
1019,2019,10,silverstone,race circuit,3,832,13,11,6,6,+53.639,53.639,1,52,1,5145.789000000001,1,0,0
1019,2019,10,silverstone,race circuit,3,817,7,9,7,7,+54.401,54.401,1,52,4,5200.1900000000005,1,0,0
1019,2019,10,silverstone,race circuit,3,817,7,9,7,7,+54.401,54.401,2,52,4,5254.591,1,0,0
1019,2019,10,silverstone,race circuit,3,8,12,14,8,8,+1:05.540,65.54,1,52,51,5320.131,1,0,0
1019,2019,10,silverstone,race circuit,3,826,17,12,9,9,+1:06.720,66.72,1,52,5,5386.851000000001,1,0,0
1019,2019,10,silverstone,race circuit,3,826,17,12,9,9,+1:06.720,66.72,2,52,5,5453.571,1,0,0
1019,2019,10,silverstone,race circuit,3,807,10,13,10,10,+1:12.733,72.733,1,52,4,5526.304,1,0,0
1019,2019,10,silverstone,race circuit,3,846,8,10,11,11,+1:14.281,74.281,1,52,1,5600.585,1,0,0
1019,2019,10,silverstone,race circuit,3,846,8,10,11,11,+1:14.281,74.281,2,52,1,5674.866,1,0,0
1019,2019,10,silverstone,race circuit,3,848,9,15,12,12,+1:15.617,75.617,1,52,5,5750.483,1,0,0
1019,2019,10,silverstone,race circuit,3,840,18,6,13,13,+1:21.086,81.086,1,52,211,5831.569,1,0,0
1019,2019,10,silverstone,race circuit,3,840,18,6,13,13,+1:21.086,81.086,2,52,211,5912.655000000001,1,0,0
1020,2019,11,hockenheimring,race circuit,3,20,20,2,2,2,+7.333,7.333,1,64,6,31363.708,1,0,0
1020,2019,11,hockenheimring,race circuit,3,20,20,2,2,2,+7.333,7.333,2,64,6,31371.040999999997,1,0,0
1020,2019,11,hockenheimring,race circuit,3,20,20,2,2,2,+7.333,7.333,3,64,6,31378.374,1,0,0
1020,2019,11,hockenheimring,race circuit,3,20,20,2,2,2,+7.333,7.333,4,64,6,31385.707,1,0,0
1020,2019,11,hockenheimring,race circuit,3,826,14,6,3,3,+8.305,8.305,1,64,5,31401.344999999998,1,0,0
1020,2019,11,hockenheimring,race circuit,3,826,14,6,3,3,+8.305,8.305,2,64,5,31409.649999999998,1,0,0
1020,2019,11,hockenheimring,race circuit,3,826,14,6,3,3,+8.305,8.305,3,64,5,31417.954999999998,1,0,0
1020,2019,11,hockenheimring,race circuit,3,826,14,6,3,3,+8.305,8.305,4,64,5,31426.26,1,0,0
1020,2019,11,hockenheimring,race circuit,3,840,15,8,4,4,+8.966,8.966,1,64,211,31435.226,1,0,0
1020,2019,11,hockenheimring,race circuit,3,840,15,8,4,4,+8.966,8.966,2,64,211,31444.192,1,0,0
1020,2019,11,hockenheimring,race circuit,3,840,15,8,4,4,+8.966,8.966,3,64,211,31453.158,1,0,0
1020,2019,11,hockenheimring,race circuit,3,840,15,8,4,4,+8.966,8.966,4,64,211,31462.124,1,0,0
1020,2019,11,hockenheimring,race circuit,3,832,7,9,5,5,+9.583,9.583,1,64,1,31480.673,1,0,0
1020,2019,11,hockenheimring,race circuit,3,832,7,9,5,5,+9.583,9.583,2,64,1,31490.255999999998,1,0,0
1020,2019,11,hockenheimring,race circuit,3,832,7,9,5,5,+9.583,9.583,3,64,1,31499.839,1,0,0
1020,2019,11,hockenheimring,race circuit,3,848,16,10,6,6,+10.052,10.052,1,64,5,31509.891,1,0,0
1020,2019,11,hockenheimring,race circuit,3,848,16,10,6,6,+10.052,10.052,2,64,5,31519.943,1,0,0
1020,2019,11,hockenheimring,race circuit,3,848,16,10,6,6,+10.052,10.052,3,64,5,31529.995,1,0,0
1020,2019,11,hockenheimring,race circuit,3,848,16,10,6,6,+10.052,10.052,4,64,5,31540.047,1,0,0
1020,2019,11,hockenheimring,race circuit,3,154,6,7,7,7,+16.838,16.838,1,64,210,31556.885,1,0,0
1020,2019,11,hockenheimring,race circuit,3,154,6,7,7,7,+16.838,16.838,2,64,210,31573.722999999998,1,0,0
1020,2019,11,hockenheimring,race circuit,3,154,6,7,7,7,+16.838,16.838,3,64,210,31590.560999999998,1,0,0
1020,2019,11,hockenheimring,race circuit,3,154,6,7,7,7,+16.838,16.838,4,64,210,31607.398999999998,1,0,0
1020,2019,11,hockenheimring,race circuit,3,825,12,5,8,8,+18.765,18.765,1,64,210,31643.001999999997,1,0,0
1020,2019,11,hockenheimring,race circuit,3,825,12,5,8,8,+18.765,18.765,2,64,210,31661.767,1,0,0
1020,2019,11,hockenheimring,race circuit,3,825,12,5,8,8,+18.765,18.765,3,64,210,31680.532,1,0,0
1020,2019,11,hockenheimring,race circuit,3,825,12,5,8,8,+18.765,18.765,4,64,210,31699.297,1,0,0
1020,2019,11,hockenheimring,race circuit,3,1,1,12,9,9,+19.667,19.667,1,64,131,31756.494,1,0,0
1020,2019,11,hockenheimring,race circuit,3,1,1,12,9,9,+19.667,19.667,2,64,131,31776.160999999996,1,0,0
1020,2019,11,hockenheimring,race circuit,3,1,1,12,9,9,+19.667,19.667,4,64,131,31795.827999999998,1,0,0
1020,2019,11,hockenheimring,race circuit,3,1,1,12,9,9,+19.667,19.667,3,64,131,31854.828999999998,1,0,0
1020,2019,11,hockenheimring,race circuit,3,9,18,13,10,10,+24.987,24.987,1,64,3,31879.816,1,0,0
1020,2019,11,hockenheimring,race circuit,3,9,18,13,10,10,+24.987,24.987,2,64,3,31904.803,1,0,0
1020,2019,11,hockenheimring,race circuit,3,9,18,13,10,10,+24.987,24.987,3,64,3,31929.789999999997,1,0,0
1020,2019,11,hockenheimring,race circuit,3,9,18,13,10,10,+24.987,24.987,4,64,3,31954.777,1,0,0
1020,2019,11,hockenheimring,race circuit,3,847,17,3,11,11,+26.404,26.404,1,64,3,32006.167999999998,1,0,0
1020,2019,11,hockenheimring,race circuit,3,847,17,3,11,11,+26.404,26.404,2,64,3,32032.571999999996,1,0,0
1020,2019,11,hockenheimring,race circuit,3,847,17,3,11,11,+26.404,26.404,3,64,3,32058.976,1,0,0
1020,2019,11,hockenheimring,race circuit,3,847,17,3,11,11,+26.404,26.404,4,64,3,32085.379999999997,1,0,0
