,raceId,year,round,circuitId,circuit_type,circuit_type_num,driverId,grid,rank,position,positionOrder,time,new_time_seconds,stop,laps,constructorId,points,cumulative_time_seconds,Race_Circuit,Street_Circuit,Road_Circuit
6660,899,2013,19,18,street circuit,2,16,15,4,13,13,\N,0.0,2,70,10,0.0,0.0,0,1,0
6661,899,2013,19,18,street circuit,2,16,15,4,13,13,\N,0.0,3,70,10,0.0,0.0,0,1,0
6693,899,2013,19,18,street circuit,2,5,11,16,14,14,\N,0.0,1,70,208,0.0,0.0,0,1,0
6694,899,2013,19,18,street circuit,2,5,11,16,14,14,\N,0.0,2,70,208,0.0,0.0,0,1,0
6807,899,2013,19,18,street circuit,2,818,8,11,15,15,\N,0.0,1,70,5,0.0,0.0,0,1,0
6808,899,2013,19,18,street circuit,2,818,8,11,15,15,\N,0.0,2,70,5,0.0,0.0,0,1,0
6809,899,2013,19,18,street circuit,2,818,8,11,15,15,\N,0.0,3,70,5,0.0,0.0,0,1,0
6733,899,2013,19,18,street circuit,2,813,16,18,16,16,\N,0.0,1,70,3,0.0,0.0,0,1,0
6734,899,2013,19,18,street circuit,2,813,16,18,16,16,\N,0.0,2,70,3,0.0,0.0,0,1,0
6897,899,2013,19,18,street circuit,2,824,21,20,17,17,\N,0.0,1,69,206,0.0,0.0,0,1,0
6898,899,2013,19,18,street circuit,2,824,21,20,17,17,\N,0.0,2,69,206,0.0,0.0,0,1,0
6894,899,2013,19,18,street circuit,2,823,20,19,18,18,\N,0.0,1,69,207,0.0,0.0,0,1,0
6895,899,2013,19,18,street circuit,2,823,20,19,18,18,\N,0.0,2,69,207,0.0,0.0,0,1,0
6896,899,2013,19,18,street circuit,2,823,20,19,18,18,\N,0.0,3,69,207,0.0,0.0,0,1,0
6891,899,2013,19,18,street circuit,2,820,22,17,19,19,\N,0.0,1,69,206,0.0,0.0,0,1,0
6892,899,2013,19,18,street circuit,2,820,22,17,19,19,\N,0.0,2,69,206,0.0,0.0,0,1,0
6893,899,2013,19,18,street circuit,2,820,22,17,19,19,\N,0.0,3,69,206,0.0,0.0,0,1,0
6816,899,2013,19,18,street circuit,2,819,18,21,\N,20,\N,0.0,1,58,207,0.0,0.0,0,1,0
6863,899,2013,19,18,street circuit,2,822,13,13,\N,21,\N,0.0,1,45,3,0.0,0.0,0,1,0
6864,899,2013,19,18,street circuit,2,822,13,13,\N,21,\N,0.0,2,45,3,0.0,0.0,0,1,0
101,900,2014,1,1,street circuit,2,3,3,1,1,1,1:32:58.710,5578.71,1,57,131,25.0,5578.71,0,1,0
102,900,2014,1,1,street circuit,2,3,3,1,1,1,1:32:58.710,5578.71,2,57,131,25.0,11157.42,0,1,0
267,900,2014,1,1,street circuit,2,825,4,6,2,2,+26.777,26.777,1,57,1,18.0,11184.197,0,1,0
268,900,2014,1,1,street circuit,2,825,4,6,2,2,+26.777,26.777,2,57,1,18.0,11210.974,0,1,0
125,900,2014,1,1,street circuit,2,18,10,5,3,3,+30.027,30.027,1,57,1,15.0,11241.001,0,1,0
126,900,2014,1,1,street circuit,2,18,10,5,3,3,+30.027,30.027,2,57,1,15.0,11271.028,0,1,0
21,900,2014,1,1,street circuit,2,4,5,7,4,4,+35.284,35.284,1,57,6,12.0,11306.312,0,1,0
22,900,2014,1,1,street circuit,2,4,5,7,4,4,+35.284,35.284,2,57,6,12.0,11341.596,0,1,0
238,900,2014,1,1,street circuit,2,822,15,3,5,5,+47.639,47.639,1,57,3,10.0,11389.235,0,1,0
239,900,2014,1,1,street circuit,2,822,15,3,5,5,+47.639,47.639,2,57,3,10.0,11436.874,0,1,0
208,900,2014,1,1,street circuit,2,807,7,2,6,6,+50.718,50.718,1,57,10,8.0,11487.592,0,1,0
209,900,2014,1,1,street circuit,2,807,7,2,6,6,+50.718,50.718,2,57,10,8.0,11538.31,0,1,0
187,900,2014,1,1,street circuit,2,8,11,8,7,7,+57.675,57.675,1,57,6,6.0,11595.985,0,1,0
188,900,2014,1,1,street circuit,2,8,11,8,7,7,+57.675,57.675,2,57,6,6.0,11653.66,0,1,0
201,900,2014,1,1,street circuit,2,818,6,10,8,8,+1:00.441,60.441,1,57,5,4.0,11714.101,0,1,0
202,900,2014,1,1,street circuit,2,818,6,10,8,8,+1:00.441,60.441,2,57,5,4.0,11774.542,0,1,0
281,900,2014,1,1,street circuit,2,826,8,11,9,9,+1:03.585,63.585,1,57,5,2.0,11838.127,0,1,0
282,900,2014,1,1,street circuit,2,826,8,11,9,9,+1:03.585,63.585,2,57,5,2.0,11901.712,0,1,0
143,900,2014,1,1,street circuit,2,815,16,4,10,10,+1:25.916,85.916,1,57,10,1.0,11987.628,0,1,0
144,900,2014,1,1,street circuit,2,815,16,4,10,10,+1:25.916,85.916,2,57,10,1.0,12073.544,0,1,0
145,900,2014,1,1,street circuit,2,815,16,4,10,10,+1:25.916,85.916,3,57,10,1.0,12159.460000000001,0,1,0
114,900,2014,1,1,street circuit,2,16,13,9,11,11,\N,0.0,1,56,15,0.0,0.0,0,1,0
233,900,2014,1,1,street circuit,2,821,20,13,12,12,\N,0.0,1,56,15,0.0,0.0,0,1,0
